Account_ID,LoadBalancer_Name,DNS_Name,State,VPC_ID,Availability_Zones,Type,Date_Created
742069625158,"ILFTLoadBalancer-NLB","ILFTLoadBalancer-NLB-9ef7351bc3248a17.elb.ap-southeast-2.amazonaws.com","active","vpc-02993da03751f1497","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","network","2025-06-24T06:32:12.996000+00:00"
742069625158,"ILFT-PROD-ALB","ILFT-PROD-ALB-1754035880.ap-southeast-2.elb.amazonaws.com","active","vpc-02993da03751f1497","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2023-07-18T05:55:53.200000+00:00"
742069625158,"tw-app-prod-alb","internal-tw-app-prod-alb-883171347.ap-southeast-2.elb.amazonaws.com","active","vpc-02993da03751f1497","ap-southeast-2a;ap-southeast-2b","application","2023-08-21T14:35:44.640000+00:00"
742069625158,"TollWorks-APP-ALB","internal-TollWorks-APP-ALB-843918342.ap-southeast-2.elb.amazonaws.com","active","vpc-02993da03751f1497","ap-southeast-2a;ap-southeast-2c;ap-southeast-2b","application","2025-02-20T17:37:32.439000+00:00"
742069625158,"TollWorks-Reporting-ALB","internal-TollWorks-Reporting-ALB-689978443.ap-southeast-2.elb.amazonaws.com","active","vpc-02993da03751f1497","ap-southeast-2a;ap-southeast-2c;ap-southeast-2b","application","2025-02-20T18:56:58.688000+00:00"
742069625158,"ILFTLoadBalancer-ALB","internal-ILFTLoadBalancer-ALB-1225883866.ap-southeast-2.elb.amazonaws.com","active","vpc-02993da03751f1497","ap-southeast-2a;ap-southeast-2c;ap-southeast-2b","application","2025-06-24T06:35:13.093000+00:00"
742069625158,"ProdILFTLoadBalancer","internal-ProdILFTLoadBalancer-1656411728.ap-southeast-2.elb.amazonaws.com","active","vpc-02993da03751f1497","ap-southeast-2b;ap-southeast-2a;ap-southeast-2c","classic","2023-05-13T16:20:37.230000+00:00"
742069625158,"ProdPODLoadBalancer","internal-ProdPODLoadBalancer-779658049.ap-southeast-2.elb.amazonaws.com","active","vpc-02993da03751f1497","ap-southeast-2b;ap-southeast-2a;ap-southeast-2c","classic","2023-05-13T16:43:53.960000+00:00"
749919732152,"CPP-NonProd-NLB","CPP-NonProd-NLB-41d014d69b0cb383.elb.ap-southeast-2.amazonaws.com","active","vpc-0e55be5d7491b5cb4","ap-southeast-2b;ap-southeast-2c;ap-southeast-2a","network","2023-07-18T14:23:43.148000+00:00"
749919732152,"StreamDirect-Dev-ALB","StreamDirect-Dev-ALB-1296904603.ap-southeast-2.elb.amazonaws.com","active","vpc-09a6c2cfc84e83057","ap-southeast-2c;ap-southeast-2b","application","2024-01-31T04:11:55.030000+00:00"
749919732152,"SSRSNonProd-int-prod-alb","internal-SSRSNonProd-int-prod-alb-37446537.ap-southeast-2.elb.amazonaws.com","active","vpc-09a6c2cfc84e83057","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2024-05-17T03:10:44.150000+00:00"
749919732152,"taps-staging","internal-taps-staging-2085148523.ap-southeast-2.elb.amazonaws.com","active","vpc-0e55be5d7491b5cb4","ap-southeast-2c;ap-southeast-2a;ap-southeast-2b","application","2024-08-16T04:13:46.700000+00:00"
749919732152,"taps-dev","internal-taps-dev-1671133226.ap-southeast-2.elb.amazonaws.com","active","vpc-0e55be5d7491b5cb4","ap-southeast-2c;ap-southeast-2a;ap-southeast-2b","application","2025-03-18T08:07:42.265000+00:00"
764897823219,"TEDLBAWST03","TEDLBAWST03-1bd5706ff4d1a528.elb.ap-southeast-2.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","network","2023-11-15T01:00:11.760000+00:00"
764897823219,"TEDLBAWSU03","TEDLBAWSU03-52f66464975e453c.elb.ap-southeast-2.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2b;ap-southeast-2a","network","2023-11-15T01:01:33.358000+00:00"
764897823219,"TDALBAUD001","TDALBAUD001-1336198717.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","application","2022-08-03T02:00:04.270000+00:00"
764897823219,"TDALBAUT011","TDALBAUT011-1136396572.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","application","2022-08-11T00:09:32.780000+00:00"
764897823219,"TDALBAUU031","TDALBAUU031-1134591428.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","application","2022-08-11T00:14:28.290000+00:00"
764897823219,"idam-mock","internal-idam-mock-1553263264.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","application","2023-03-10T00:18:02.870000+00:00"
764897823219,"TEDLBAWST02","internal-TEDLBAWST02-1435434019.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","application","2023-11-15T01:00:11.640000+00:00"
764897823219,"TEDLBAWST04","internal-TEDLBAWST04-3799613.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","application","2023-11-15T01:00:11.720000+00:00"
764897823219,"TEDLBAWST01","TEDLBAWST01-566085476.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","application","2023-11-15T01:00:11.920000+00:00"
764897823219,"TEDLBAWSU04","internal-TEDLBAWSU04-43423809.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","application","2023-11-15T01:01:32.180000+00:00"
764897823219,"TEDLBAWSU01","TEDLBAWSU01-394796045.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","application","2023-11-15T01:01:32.290000+00:00"
764897823219,"TEDLBAWSU02","internal-TEDLBAWSU02-1358840188.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","application","2023-11-15T01:01:32.680000+00:00"
764897823219,"TEDLBAWSD01","TEDLBAWSD01-1314112806.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2a;ap-southeast-2b","application","2023-11-15T01:40:25.130000+00:00"
764897823219,"TEDLBAWSD02","internal-TEDLBAWSD02-1133540178.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2c;ap-southeast-2a;ap-southeast-2b","application","2024-02-13T23:07:04.640000+00:00"
764897823219,"TEDLBAWST05","internal-TEDLBAWST05-980794900.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2c;ap-southeast-2a;ap-southeast-2b","application","2024-03-14T03:54:10.310000+00:00"
764897823219,"TEDLBAWSU05","internal-TEDLBAWSU05-1519660594.ap-southeast-2.elb.amazonaws.com","active","vpc-090dc71b95ea344a3","ap-southeast-2c;ap-southeast-2a;ap-southeast-2b","application","2024-03-14T03:55:40.010000+00:00"
789893824481,"http-dynatrace-relay-alb","internal-http-dynatrace-relay-alb-671492171.ap-southeast-2.elb.amazonaws.com","active","vpc-0afa156dc03570cef","ap-southeast-2a;ap-southeast-2b","application","2025-05-29T06:54:52.212000+00:00"
828585044836,"TEDLBAWSS03","TEDLBAWSS03-6363ba8f8ad0f92b.elb.ap-southeast-2.amazonaws.com","active","vpc-00721af23f33f287f","ap-southeast-2b;ap-southeast-2a","network","2024-01-31T04:28:57.109000+00:00"
828585044836,"TDALBAUU021","TDALBAUU021-1081404564.ap-southeast-2.elb.amazonaws.com","active","vpc-00721af23f33f287f","ap-southeast-2b;ap-southeast-2a","application","2022-08-18T02:39:14.870000+00:00"
828585044836,"grafana","internal-grafana-1066448521.ap-southeast-2.elb.amazonaws.com","active","vpc-00721af23f33f287f","ap-southeast-2b;ap-southeast-2a","application","2022-09-29T22:46:14.730000+00:00"
828585044836,"Stubs","internal-Stubs-348154771.ap-southeast-2.elb.amazonaws.com","active","vpc-00721af23f33f287f","ap-southeast-2b;ap-southeast-2c;ap-southeast-2a","application","2023-11-22T23:58:00.690000+00:00"
828585044836,"TEDLBAWSS04","internal-TEDLBAWSS04-1199630858.ap-southeast-2.elb.amazonaws.com","active","vpc-00721af23f33f287f","ap-southeast-2b;ap-southeast-2a","application","2024-01-31T04:28:57.100000+00:00"
828585044836,"TEDLBAWSS02","internal-TEDLBAWSS02-1050874373.ap-southeast-2.elb.amazonaws.com","active","vpc-00721af23f33f287f","ap-southeast-2b;ap-southeast-2c;ap-southeast-2a","application","2024-01-31T04:28:57.270000+00:00"
828585044836,"TEDLBAWSS01","TEDLBAWSS01-777783040.ap-southeast-2.elb.amazonaws.com","active","vpc-00721af23f33f287f","ap-southeast-2b;ap-southeast-2a;ap-southeast-2c","application","2024-01-31T04:28:57.360000+00:00"
867027724345,"Techserv-UAT-NLB","Techserv-UAT-NLB-2d6eeca5ee3b5518.elb.ap-southeast-2.amazonaws.com","active","vpc-0fb07aad4bff14fd5","ap-southeast-2c;ap-southeast-2a;ap-southeast-2b","network","2025-01-29T10:45:33.422000+00:00"
867027724345,"taps-preprod","internal-taps-preprod-1668208021.ap-southeast-2.elb.amazonaws.com","active","vpc-0fb07aad4bff14fd5","ap-southeast-2b;ap-southeast-2c;ap-southeast-2a","application","2024-09-13T06:21:02.510000+00:00"
867027724345,"Techserv-UAT-ALB","internal-Techserv-UAT-ALB-979620441.ap-southeast-2.elb.amazonaws.com","active","vpc-0fb07aad4bff14fd5","ap-southeast-2b;ap-southeast-2c;ap-southeast-2a","application","2025-01-29T10:20:02.493000+00:00"
867027724345,"taps-perf","internal-taps-perf-2023106908.ap-southeast-2.elb.amazonaws.com","active","vpc-0fb07aad4bff14fd5","ap-southeast-2b;ap-southeast-2c;ap-southeast-2a","application","2025-02-12T06:28:28.584000+00:00"
905418144846,"http-dynatrace-relay-alb","http-dynatrace-relay-alb-657333902.ap-southeast-2.elb.amazonaws.com","active","vpc-0eb3343e342ce9b62","ap-southeast-2b;ap-southeast-2a","application","2025-03-29T00:24:37.721000+00:00"
927721130786,"AU-PS-ECS-API-NLB","AU-PS-ECS-API-NLB-3d1fedd96c8693d4.elb.ap-southeast-2.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b","network","2023-01-09T05:09:46.803000+00:00"
927721130786,"AU-PERF-ECS-API-NLB","AU-PERF-ECS-API-NLB-5376abc1c31f3466.elb.ap-southeast-2.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2b;ap-southeast-2a;ap-southeast-2c","network","2022-08-24T07:50:29.817000+00:00"
927721130786,"AU-UAT-ECS-API-NLB","AU-UAT-ECS-API-NLB-af3bc8214fd3be5f.elb.ap-southeast-2.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b","network","2022-09-16T10:36:26.248000+00:00"
927721130786,"AU-DEV-ECS-API-NLB","AU-DEV-ECS-API-NLB-bb1a05485ca627c6.elb.ap-southeast-2.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2b;ap-southeast-2a","network","2022-11-14T10:47:03.991000+00:00"
927721130786,"AU-PPD-ECS-API-NLB","AU-PPD-ECS-API-NLB-d185bcca330d32a1.elb.ap-southeast-2.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b","network","2022-11-15T05:51:31.754000+00:00"
927721130786,"AU-DEVHUB-ECS-API-NLB","AU-DEVHUB-ECS-API-NLB-deb7a014714bc46a.elb.ap-southeast-2.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2b;ap-southeast-2a","network","2023-06-23T08:33:15.746000+00:00"
927721130786,"AU-PERF-ECS-API-ELB","internal-AU-PERF-ECS-API-ELB-1732174822.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2022-09-02T09:40:34.450000+00:00"
927721130786,"AU-PERF-CES-ALB","internal-AU-PERF-CES-ALB-1576309706.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b","application","2022-09-02T13:46:28.430000+00:00"
927721130786,"AU-UAT-ECS-API-ELB","internal-AU-UAT-ECS-API-ELB-1165164513.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2022-09-14T13:02:01.750000+00:00"
927721130786,"AU-UAT-ECS-EMR-API-ELB","internal-AU-UAT-ECS-EMR-API-ELB-1249197670.ap-southeast-2.elb.amazonaws.com","active","vpc-0ccab8260106e982e","ap-southeast-2b;ap-southeast-2c;ap-southeast-2a","application","2022-09-16T10:19:51.780000+00:00"
927721130786,"AU-UAT-CES-ALB","internal-AU-UAT-CES-ALB-1584931154.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b","application","2022-09-16T10:48:56.210000+00:00"
927721130786,"AU-DEV-ECS-API-ELB","internal-AU-DEV-ECS-API-ELB-69754959.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2022-11-14T07:57:21.230000+00:00"
927721130786,"AU-DEV-CES-ALB","internal-AU-DEV-CES-ALB-1441607703.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b","application","2022-11-14T10:22:53.510000+00:00"
927721130786,"AU-DEV-ECS-EMR-API-ELB","internal-AU-DEV-ECS-EMR-API-ELB-1152388094.ap-southeast-2.elb.amazonaws.com","active","vpc-0ccab8260106e982e","ap-southeast-2b;ap-southeast-2a","application","2022-11-14T13:57:09.420000+00:00"
927721130786,"AU-PPD-CES-ALB","internal-AU-PPD-CES-ALB-471769021.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b","application","2022-11-15T05:46:27.710000+00:00"
927721130786,"AU-PPD-ECS-API-ELB","internal-AU-PPD-ECS-API-ELB-2110853651.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2c;ap-southeast-2a;ap-southeast-2b","application","2022-11-15T05:49:26.950000+00:00"
927721130786,"AU-PS-ECS-API-ELB","internal-AU-PS-ECS-API-ELB-134123954.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2023-01-09T05:13:06.980000+00:00"
927721130786,"AU-PS-ECS-EMR-API-ELB","internal-AU-PS-ECS-EMR-API-ELB-424567753.ap-southeast-2.elb.amazonaws.com","active","vpc-0ccab8260106e982e","ap-southeast-2b;ap-southeast-2c;ap-southeast-2a","application","2023-01-09T05:16:48.990000+00:00"
927721130786,"AU-PS-CES-ALB","internal-AU-PS-CES-ALB-1098746270.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2023-01-09T05:19:57.160000+00:00"
927721130786,"AU-DEVHUB-CES-ALB","internal-AU-DEVHUB-CES-ALB-81885758.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b","application","2023-06-23T05:58:21.620000+00:00"
927721130786,"AU-DEVHUB-ECS-API-ELB","internal-AU-DEVHUB-ECS-API-ELB-1636105727.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b","application","2023-06-23T06:47:59.290000+00:00"
927721130786,"AU-DEVHUB-ECS-EMR-API-ELB","internal-AU-DEVHUB-ECS-EMR-API-ELB-446712817.ap-southeast-2.elb.amazonaws.com","active","vpc-0ccab8260106e982e","ap-southeast-2b;ap-southeast-2a","application","2023-06-23T08:40:08.130000+00:00"
927721130786,"CIP-PUB-UAT-ECS-API-ELB","CIP-PUB-UAT-ECS-API-ELB-867494774.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2b;ap-southeast-2a","application","2024-07-11T03:22:02.300000+00:00"
927721130786,"CIP-PRV-UAT-ECS-API-ELB","internal-CIP-PRV-UAT-ECS-API-ELB-1714605487.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2a;ap-southeast-2b","application","2024-07-11T03:29:31.180000+00:00"
927721130786,"CIP-PUB-PERF-ECS-API-ELB","CIP-PUB-PERF-ECS-API-ELB-1610869905.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2b;ap-southeast-2a","application","2024-07-15T04:14:25.320000+00:00"
927721130786,"CIP-PRV-PERF-ECS-API-ELB","internal-CIP-PRV-PERF-ECS-API-ELB-352061436.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2a;ap-southeast-2b","application","2024-07-15T04:19:47.530000+00:00"
927721130786,"CIP-PRV-DEV-ECS-API-ELB","internal-CIP-PRV-DEV-ECS-API-ELB-2051006748.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2a;ap-southeast-2b","application","2024-07-17T04:44:56.540000+00:00"
927721130786,"CIP-PUB-DEV-ECS-API-ELB","CIP-PUB-DEV-ECS-API-ELB-2064260632.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2b;ap-southeast-2a","application","2024-07-17T05:28:06.080000+00:00"
927721130786,"AU-PER-ASM-ALB","internal-AU-PER-ASM-ALB-229516562.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2b;ap-southeast-2c","application","2024-09-26T10:49:35.640000+00:00"
927721130786,"AU-PER-ADS-ALB","internal-AU-PER-ADS-ALB-1925982415.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2b;ap-southeast-2c","application","2024-09-30T01:58:35.450000+00:00"
927721130786,"AU-UAT-ASM-ALB","internal-AU-UAT-ASM-ALB-576744093.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2024-10-10T10:39:58.540000+00:00"
927721130786,"AU-UAT-ADS-ALB","internal-AU-UAT-ADS-ALB-1600432775.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2024-10-11T06:35:16.710000+00:00"
927721130786,"AU-PPD-ASM-ALB","internal-AU-PPD-ASM-ALB-1209420324.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2b;ap-southeast-2c","application","2024-10-21T07:07:46.350000+00:00"
927721130786,"AU-PPD-ADS-ALB","internal-AU-PPD-ADS-ALB-355153558.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2b;ap-southeast-2c","application","2024-10-21T09:02:21.980000+00:00"
927721130786,"AU-PS-ASM-ALB","internal-AU-PS-ASM-ALB-147676936.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2024-10-25T07:37:37.250000+00:00"
927721130786,"AU-PS-ADS-ALB","internal-AU-PS-ADS-ALB-793444819.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2024-10-25T10:20:36.290000+00:00"
927721130786,"AU-DEV-ASM-ALB","internal-AU-DEV-ASM-ALB-1854526297.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2024-10-29T07:45:30.990000+00:00"
927721130786,"AU-DEV-ADS-ALB","internal-AU-DEV-ADS-ALB-2076604756.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2024-10-29T10:23:39.470000+00:00"
927721130786,"CIP-TAR-MIG-PRV-DEV-ECS-API-ELB","internal-CIP-TAR-MIG-PRV-DEV-ECS-API-ELB-737385734.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2025-03-18T05:30:10.632000+00:00"
927721130786,"CIP-ZIP-MIG-PRV-DEV-ECS-API-ELB","internal-CIP-ZIP-MIG-PRV-DEV-ECS-API-ELB-1134922599.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2025-03-25T08:00:52.684000+00:00"
927721130786,"CIP-ZIP-MIG-PRV-UAT-ECS-API-ELB","internal-CIP-ZIP-MIG-PRV-UAT-ECS-API-ELB-934475638.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2025-03-25T08:08:31.919000+00:00"
927721130786,"CIP-ZIP-MIG-PRV-PERF-ECS-API-ELB","internal-CIP-ZIP-MIG-PRV-PERF-ECS-API-ELB-940438892.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2025-03-25T08:10:15.380000+00:00"
927721130786,"CIP-TAR-MIG-PRV-UAT-ECS-API-ELB","internal-CIP-TAR-MIG-PRV-UAT-ECS-API-ELB-1694792908.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2025-04-14T04:42:54.186000+00:00"
927721130786,"CIP-TAR-MIG-PRV-PERF-ECS-API-ELB","internal-CIP-TAR-MIG-PRV-PERF-ECS-API-ELB-1892340066.ap-southeast-2.elb.amazonaws.com","active","vpc-04143cbbf8403cc26","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2025-04-14T04:46:18.909000+00:00"
927721130786,"AU-DEVHUB-ADS-ALB","internal-AU-DEVHUB-ADS-ALB-1978120800.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2024-11-06T09:10:55.843000+00:00"
927721130786,"AU-DEVHUB-ASM-ALB","internal-AU-DEVHUB-ASM-ALB-231843372.ap-southeast-2.elb.amazonaws.com","active","vpc-043c2e2ef5009927f","ap-southeast-2a;ap-southeast-2b;ap-southeast-2c","application","2024-11-06T06:37:27.451000+00:00"
968130737873,"GE-PALO-GWLB",,"active","vpc-0817394bc0de4a55c","ap-southeast-2b;ap-southeast-2c;ap-southeast-2a","gateway","2022-05-12T10:15:48.106000+00:00"
